X,Y,kom,stan,typ,stav,ku,NAZ_CZNUTS3
13.38113,50.45786,"13","50.401", ,řešeno,Chomutov II,Ústecký kraj
13.38594,50.45787,"13","50.744", ,odstraněno,Chomutov II,Ústecký kraj
13.38777,50.45783,"13","50.879", ,řešeno,Chomutov II,Ústecký kraj
13.3899,50.45776,"13","51.03", ,řešeno,Chomutov I,Ústecký kraj
13.39128,50.45778,"13","51.127", ,řešeno,Chomutov I,Ústecký kraj
13.39241,50.4578,"13","51.208", ,řešeno,Chomutov I,Ústecký kraj
13.39269,50.45788,"13","51.226", ,řešeno,Chomutov II,Ústecký kraj
13.39224,50.45787,"13","51.194", ,řešeno,Chomutov II,Ústecký kraj
13.39321,50.45786,"13","51.263", ,řešeno,Chomutov II,Ústecký kraj
13.39395,50.4579,"13","51.317", ,řešeno,Chomutov II,Ústecký kraj
13.394,50.4579,"13","51.32", ,řešeno,Chomutov II,Ústecký kraj
13.39495,50.45796,"13","0.014", ,řešeno,Chomutov I,Ústecký kraj
14.43717,50.80066,"13","149.976", ,řešeno,Horní Kamenice,Ústecký kraj
14.07699,50.66267,"62","2.088", ,řešeno,Krásné Březno,Ústecký kraj
14.07661,50.66271,"62","2.061", ,řešeno,Krásné Březno,Ústecký kraj
14.07673,50.66281,"62","2.07", ,řešeno,Krásné Březno,Ústecký kraj
14.0762,50.66302,"62","2.03", ,řešeno,Krásné Březno,Ústecký kraj
14.07701,50.66289,"62","2.089", ,řešeno,Krásné Březno,Ústecký kraj
14.0804,50.66327,"62","2.331", ,řešeno,Krásné Březno,Ústecký kraj
13.97113,50.71292,D8,"78.093",totem,není RZ,Dělouš,Ústecký kraj
13.96869,50.71213,D8,"77.804",totem,není RZ,Dělouš,Ústecký kraj
13.97145,50.61684,D8,"65.071", ,odstraněno,Stadice,Ústecký kraj
14.0201,50.68235,"30","26.01", ,řešeno,Bukov,Ústecký kraj
14.02164,50.68114,"30","25.84", ,řešeno,Bukov,Ústecký kraj
14.02115,50.6817,"30","25.906", ,řešeno,Bukov,Ústecký kraj
14.02134,50.68129,"30","25.867", ,řešeno,Bukov,Ústecký kraj
14.02309,50.6801,"30","25.686", ,řešeno,Bukov,Ústecký kraj
14.03587,50.67654,"30","24.516", ,řešeno,Ústí nad Labem,Ústecký kraj
14.03813,50.67438,"30","24.228", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04427,50.66849,"30","23.425", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04423,50.66861,"30","23.437", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04724,50.66607,"30","22.528", ,řešeno,Ústí nad Labem,Ústecký kraj
14.0472,50.66604,"30","22.525", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04542,50.66579,"30","22.794", ,řešeno,Ústí nad Labem,Ústecký kraj
14.56826,50.90528,"9","100.508", ,řešeno,Studánka u Rumburku,Ústecký kraj
14.4364,50.80158,"13","149.858", ,odstraněno,Horní Kamenice,Ústecký kraj
14.18597,50.77873,"13","129.304", ,řešeno,Podmokly,Ústecký kraj
14.18412,50.77896,"13","129.17", ,odstraněno,Podmokly,Ústecký kraj
14.18487,50.77888,"13","129.225", ,řešeno,Podmokly,Ústecký kraj
14.17964,50.77965,"13","128.837", ,řešeno,Horní Oldřichov,Ústecký kraj
14.17603,50.78025,"13","128.575", ,odstraněno,Horní Oldřichov,Ústecký kraj
14.16116,50.78315,"13","127.469", ,řešeno,Bynov,Ústecký kraj
14.15141,50.78123,"13","126.728", ,řešeno,Bynov,Ústecký kraj
14.15101,50.78123,"13","126.7", ,řešeno,Bynov,Ústecký kraj
14.11545,50.76528,"13","123.336", ,řešeno,Martiněves u Děčína,Ústecký kraj
14.08292,50.76069,"13","120.708", ,řešeno,Modrá u Děčína,Ústecký kraj
14.05364,50.76097,"13","118.516", ,řešeno,Libouchec,Ústecký kraj
14.04455,50.76052,"13","117.852", ,řešeno,Libouchec,Ústecký kraj
14.04262,50.75999,"13","117.703", ,řešeno,Libouchec,Ústecký kraj
14.03767,50.75565,"13","117.091", ,odstraněno,Libouchec,Ústecký kraj
14.03445,50.7534,"13","116.738", ,řešeno,Libouchec,Ústecký kraj
14.0337,50.75226,"13","116.593", ,řešeno,Libouchec,Ústecký kraj
13.7746,50.55613,"13","86.531", ,řešeno,Bílina,Ústecký kraj
13.77315,50.5509,"13","85.937", ,řešeno,Bílina,Ústecký kraj
13.77339,50.54996,"13","85.82", ,řešeno,Bílina,Ústecký kraj
13.77364,50.54919,"13","85.733", ,řešeno,Bílina,Ústecký kraj
13.77311,50.55072,"13","85.923", ,řešeno,Bílina,Ústecký kraj
13.77352,50.54831,"13","85.656", ,řešeno,Bílina,Ústecký kraj
13.77307,50.54784,"13","85.593", ,řešeno,Bílina,Ústecký kraj
13.77114,50.5465,"13","85.388", ,řešeno,Bílina,Ústecký kraj
13.77015,50.5459,"13","85.314", ,řešeno,Bílina,Ústecký kraj
13.76715,50.54426,"13","85.03", ,odstraněno,Bílina,Ústecký kraj
13.76468,50.54273,"13","84.783", ,řešeno,Bílina,Ústecký kraj
13.76494,50.5429,"13","84.81", ,řešeno,Bílina,Ústecký kraj
13.62069,50.60001,"27","0.028", ,řešeno,Horní Litvínov,Ústecký kraj
13.65279,50.59758,"27","15.23", ,řešeno,Lom u Mostu,Ústecký kraj
13.65363,50.5971,"27","15.151", ,řešeno,Lom u Mostu,Ústecký kraj
13.65341,50.5972,"27","15.17", ,řešeno,Lom u Mostu,Ústecký kraj
13.65345,50.59718,"27","15.166", ,řešeno,Lom u Mostu,Ústecký kraj
13.65474,50.59699,"27","15.073", ,řešeno,Lom u Mostu,Ústecký kraj
13.65505,50.59658,"27","15.023", ,řešeno,Lom u Mostu,Ústecký kraj
13.65528,50.59632,"27","14.99", ,řešeno,Lom u Mostu,Ústecký kraj
13.65603,50.59537,"27","14.871", ,řešeno,Lom u Mostu,Ústecký kraj
13.65605,50.59536,"27","14.869", ,řešeno,Lom u Mostu,Ústecký kraj
13.66061,50.59546,"27","14.335", ,řešeno,Lom u Mostu,Ústecký kraj
13.66087,50.5957,"27","14.303", ,řešeno,Lom u Mostu,Ústecký kraj
13.66326,50.59773,"27","14.019", ,řešeno,Lom u Mostu,Ústecký kraj
13.66288,50.5974,"27","14.065", ,řešeno,Lom u Mostu,Ústecký kraj
13.9766,50.54249,"8","6.028", ,řešeno,Velemín,Ústecký kraj
13.97839,50.5403,"8","5.725", ,řešeno,Velemín,Ústecký kraj
13.97782,50.53967,"8","5.645", ,odstraněno,Velemín,Ústecký kraj
13.9773,50.53903,"8","5.564", ,řešeno,Velemín,Ústecký kraj
13.97805,50.53728,"8","5.362", ,řešeno,Velemín,Ústecký kraj
13.97881,50.53687,"8","5.29", ,řešeno,Velemín,Ústecký kraj
14.3128,50.57835,"15","53.433", ,řešeno,Zimoř,Ústecký kraj
14.28322,50.56773,"15","50.88", ,řešeno,Liběšice u Litoměřic,Ústecký kraj
14.18107,50.5429,"15","42.649", ,řešeno,Trnovany u Litoměřic,Ústecký kraj
14.17906,50.54273,"15","42.502", ,řešeno,Trnovany u Litoměřic,Ústecký kraj
14.15496,50.53796,"15","40.704", ,řešeno,Litoměřice,Ústecký kraj
14.15161,50.53729,"15","40.455", ,řešeno,Litoměřice,Ústecký kraj
14.14907,50.53674,"15","40.264", ,řešeno,Litoměřice,Ústecký kraj
14.14875,50.53667,"15","40.24", ,řešeno,Litoměřice,Ústecký kraj
14.14822,50.53648,"15","40.197", ,řešeno,Litoměřice,Ústecký kraj
14.1478,50.5363,"15","40.161", ,řešeno,Litoměřice,Ústecký kraj
14.14754,50.53615,"15","40.136", ,řešeno,Litoměřice,Ústecký kraj
14.14754,50.53615,"15","40.136", ,řešeno,Litoměřice,Ústecký kraj
14.14716,50.53599,"15","40.104", ,řešeno,Litoměřice,Ústecký kraj
14.14395,50.5346,"15","39.823", ,řešeno,Litoměřice,Ústecký kraj
14.14424,50.53467,"15","39.845", ,řešeno,Litoměřice,Ústecký kraj
14.14476,50.5348,"15","39.884", ,řešeno,Litoměřice,Ústecký kraj
14.14501,50.5349,"15","39.905", ,odstraněno,Litoměřice,Ústecký kraj
14.14484,50.53483,"15","39.891", ,řešeno,Litoměřice,Ústecký kraj
14.14548,50.53507,"15","39.944", ,řešeno,Litoměřice,Ústecký kraj
14.13752,50.5327,"15","39.286", ,řešeno,Litoměřice,Ústecký kraj
14.13569,50.52585,"15","38.345", ,řešeno,Litoměřice,Ústecký kraj
14.13615,50.52525,"15","38.271", ,řešeno,Litoměřice,Ústecký kraj
14.13582,50.52576,"15","38.333", ,řešeno,Litoměřice,Ústecký kraj
14.13619,50.52521,"15","38.266", ,řešeno,Litoměřice,Ústecký kraj
14.13651,50.52491,"15","38.226", ,řešeno,Litoměřice,Ústecký kraj
14.13659,50.52479,"15","38.211", ,řešeno,Litoměřice,Ústecký kraj
14.1373,50.52413,"15","38.122", ,řešeno,Litoměřice,Ústecký kraj
14.13749,50.52385,"15","38.089", ,řešeno,Litoměřice,Ústecký kraj
14.1376,50.52312,"15","38.008", ,řešeno,Litoměřice,Ústecký kraj
14.13765,50.52298,"15","37.992", ,řešeno,Litoměřice,Ústecký kraj
14.07038,50.5094,"15","32.101", ,řešeno,Lovosice,Ústecký kraj
14.06477,50.50746,"15","31.5", ,řešeno,Lovosice,Ústecký kraj
14.06514,50.50805,"15","31.57", ,řešeno,Lovosice,Ústecký kraj
14.06517,50.508,"15","31.565", ,řešeno,Lovosice,Ústecký kraj
14.06492,50.50763,"15","31.521", ,řešeno,Lovosice,Ústecký kraj
14.06448,50.5068,"15","31.423", ,řešeno,Lovosice,Ústecký kraj
14.02036,50.48863,"15","26.832", ,řešeno,Čížkovice,Ústecký kraj
14.00393,50.48138,"15","25.397", ,řešeno,Jenčice,Ústecký kraj
14.00644,50.48212,"15","25.595", ,řešeno,Jenčice,Ústecký kraj
14.00645,50.48215,"15","25.597", ,řešeno,Jenčice,Ústecký kraj
14.02128,50.4892,"15","26.923", ,řešeno,Čížkovice,Ústecký kraj
14.04282,50.51336,"30","0.022", ,řešeno,Lovosice,Ústecký kraj
14.04675,50.51598,"30","0.989", ,řešeno,Lovosice,Ústecký kraj
14.04797,50.51683,"30","1.09", ,řešeno,Lovosice,Ústecký kraj
14.04828,50.51701,"30","1.12", ,řešeno,Lovosice,Ústecký kraj
14.04782,50.51882,"30","1.358", ,řešeno,Lovosice,Ústecký kraj
14.04732,50.51967,"30","1.458", ,řešeno,Lovosice,Ústecký kraj
14.047,50.52052,"30","1.556", ,řešeno,Lovosice,Ústecký kraj
13.98055,50.69124,"30","29.225", ,odstraněno,Všebořice,Ústecký kraj
13.98101,50.69126,"30","29.198", ,řešeno,Všebořice,Ústecký kraj
13.98327,50.69011,"30","28.993", ,není RZ,Všebořice,Ústecký kraj
13.99061,50.68684,"30","28.358", ,řešeno,Všebořice,Ústecký kraj
13.99072,50.68667,"30","28.341", ,odstraněno,Všebořice,Ústecký kraj
14.00095,50.6818,"30","27.435", ,řešeno,Bukov,Ústecký kraj
14.00068,50.68205,"30","27.466", ,odstraněno,Bukov,Ústecký kraj
14.00321,50.68126,"30","27.267", ,řešeno,Bukov,Ústecký kraj
14.00597,50.68004,"30","0.012", ,řešeno,Bukov,Ústecký kraj
14.00858,50.68053,"30","27.011", ,řešeno,Bukov,Ústecký kraj
14.01224,50.68131,"30","26.746", ,řešeno,Bukov,Ústecký kraj
14.01304,50.68182,"30","26.666", ,řešeno,Bukov,Ústecký kraj
14.01373,50.6824,"30","26.585", ,řešeno,Bukov,Ústecký kraj
14.01264,50.68163,"30","26.701", ,řešeno,Bukov,Ústecký kraj
13.31276,50.13198,"6","76.293", ,odstraněno,Lubenec,Ústecký kraj
13.31424,50.13193,"6","76.187", ,řešeno,Lubenec,Ústecký kraj
13.31485,50.13195,"6","76.144", ,odstraněno,Lubenec,Ústecký kraj
13.31508,50.13196,"6","76.127", ,řešeno,Lubenec,Ústecký kraj
13.3157,50.13203,"6","76.081", ,řešeno,Lubenec,Ústecký kraj
13.31792,50.13227,"6","75.919", ,odstraněno,Lubenec,Ústecký kraj
13.31902,50.13243,"6","75.838", ,řešeno,Lubenec,Ústecký kraj
13.32521,50.12972,"6","75.299", ,řešeno,Lubenec,Ústecký kraj
13.33128,50.12705,"6","74.773", ,odstraněno,Lubenec,Ústecký kraj
13.33109,50.12706,"6","74.786", ,řešeno,Lubenec,Ústecký kraj
13.43559,50.13847,"6","66.762", ,odstraněno,Petrohrad,Ústecký kraj
13.43689,50.13908,"6","66.647", ,řešeno,Petrohrad,Ústecký kraj
13.43713,50.13922,"6","66.624", ,řešeno,Petrohrad,Ústecký kraj
13.43729,50.13926,"6","66.612", ,řešeno,Petrohrad,Ústecký kraj
13.4376,50.13944,"6","66.582", ,řešeno,Petrohrad,Ústecký kraj
13.47091,50.21671,"27","67.871", ,řešeno,Blšany,Ústecký kraj
13.47092,50.21643,"27","67.903", ,řešeno,Blšany,Ústecký kraj
13.47197,50.22325,"27","67.075", ,řešeno,Blšany,Ústecký kraj
13.45928,50.25259,"27","63.306", ,řešeno,Pšov u Podbořan,Ústecký kraj
13.4586,50.2543,"27","63.104", ,řešeno,Pšov u Podbořan,Ústecký kraj
13.45863,50.25413,"27","63.122", ,řešeno,Pšov u Podbořan,Ústecký kraj
13.45956,50.25559,"27","62.935", ,řešeno,Pšov u Podbořan,Ústecký kraj
13.46391,50.25907,"27","62.441", ,řešeno,Sýrovice,Ústecký kraj
13.46673,50.26132,"27","62.121", ,řešeno,Sýrovice,Ústecký kraj
13.51349,50.28956,"27","57.504", ,řešeno,Radíčeves,Ústecký kraj
13.51572,50.29091,"27","57.281", ,řešeno,Radíčeves,Ústecký kraj
13.53094,50.32428,"27","0.024", ,řešeno,Žatec,Ústecký kraj
13.53126,50.32401,"27","0.021", ,řešeno,Žatec,Ústecký kraj
13.53237,50.32648,"27","53.001", ,řešeno,Žatec,Ústecký kraj
13.53334,50.3297,"27","52.637", ,řešeno,Žatec,Ústecký kraj
13.53598,50.33187,"27","52.326", ,řešeno,Žatec,Ústecký kraj
13.53432,50.33084,"27","52.492", ,řešeno,Žatec,Ústecký kraj
13.53649,50.33206,"27","52.284", ,řešeno,Žatec,Ústecký kraj
13.53951,50.33311,"27","52.04", ,řešeno,Žatec,Ústecký kraj
13.53834,50.3327,"27","52.134", ,řešeno,Žatec,Ústecký kraj
13.54038,50.33347,"27","51.953", ,řešeno,Žatec,Ústecký kraj
13.54054,50.33351,"27","51.941", ,řešeno,Žatec,Ústecký kraj
13.54187,50.33397,"27","51.835", ,řešeno,Žatec,Ústecký kraj
13.54164,50.33387,"27","51.854", ,řešeno,Žatec,Ústecký kraj
13.54262,50.33488,"27","51.72", ,řešeno,Žatec,Ústecký kraj
13.54263,50.33478,"27","51.731", ,řešeno,Žatec,Ústecký kraj
13.54261,50.3348,"27","51.729", ,řešeno,Žatec,Ústecký kraj
13.54698,50.34608,"27","50.431", ,řešeno,Žatec,Ústecký kraj
13.54605,50.35139,"27","49.835", ,řešeno,Velichov u Žatce,Ústecký kraj
13.54556,50.35367,"27","49.579", ,řešeno,Velichov u Žatce,Ústecký kraj
13.54379,50.36082,"27","48.773", ,řešeno,Žiželice u Žatce,Ústecký kraj
13.81512,50.64767,"8","24.916", ,řešeno,Teplice,Ústecký kraj
13.81002,50.65225,"8","25.543", ,řešeno,Teplice,Ústecký kraj
13.80905,50.65315,"8","25.664", ,odstraněno,DubíPozorka,Ústecký kraj
13.79869,50.66277,"8","26.968", ,řešeno,DubíBystřice,Ústecký kraj
13.79349,50.67042,"8","27.936", ,řešeno,Dubí u Teplic,Ústecký kraj
13.69253,50.62209,"27","10.489", ,řešeno,Osek u Duchcova,Ústecký kraj
13.69192,50.62686,"27","9.906", ,řešeno,Osek u Duchcova,Ústecký kraj
13.7033,50.63557,"27","8.6", ,řešeno,Háj u Duchcova,Ústecký kraj
13.70452,50.63637,"27","8.474", ,řešeno,Háj u Duchcova,Ústecký kraj
13.79099,50.67515,"8","28.499", ,řešeno,Dubí u Teplic,Ústecký kraj
13.79069,50.67786,"8","28.782", ,řešeno,Dubí u Teplic,Ústecký kraj
13.79053,50.67801,"8","28.802", ,řešeno,Dubí u Teplic,Ústecký kraj
13.78854,50.68142,"8","29.209", ,řešeno,Dubí u Teplic,Ústecký kraj
13.78635,50.68362,"8","29.5", ,řešeno,Dubí u Teplic,Ústecký kraj
13.78554,50.68429,"8","29.595", ,řešeno,Dubí u Teplic,Ústecký kraj
13.78404,50.68491,"8","29.724", ,řešeno,Dubí u Teplic,Ústecký kraj
14.13887,50.51401,"15","36.971", ,řešeno,Terezín,Ústecký kraj
14.04406,50.64516,"30","19.773", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04409,50.64531,"30","19.789", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04384,50.6459,"30","19.857", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04271,50.64881,"30","20.19", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04255,50.64937,"30","20.253", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04212,50.65049,"30","20.382", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04216,50.65032,"30","20.363", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04217,50.6503,"30","20.36", ,odstraněno,Ústí nad Labem,Ústecký kraj
14.04126,50.65295,"30","20.662", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04139,50.65388,"30","20.766", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04145,50.654,"30","20.781", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04246,50.65613,"30","21.03", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04196,50.65527,"30","20.927", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04774,50.66055,"30","21.666", ,řešeno,Ústí nad Labem,Ústecký kraj
14.0481,50.6606,"30","21.69", ,řešeno,Ústí nad Labem,Ústecký kraj
14.13718,50.51954,"15","37.607", ,řešeno,Litoměřice,Ústecký kraj
14.13716,50.51947,"15","37.6", ,řešeno,Litoměřice,Ústecký kraj
14.13704,50.51882,"15","37.527", ,řešeno,Litoměřice,Ústecký kraj
14.1371,50.519,"15","37.548", ,řešeno,Litoměřice,Ústecký kraj
14.04491,50.64293,"30","19.518", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04584,50.64024,"30","19.213", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04717,50.6353,"30","18.647", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04712,50.63529,"30","18.645", ,řešeno,Ústí nad Labem,Ústecký kraj
14.04779,50.63242,"30","18.321", ,řešeno,Vaňov,Ústecký kraj
14.04803,50.63205,"30","18.277", ,řešeno,Vaňov,Ústecký kraj
14.04903,50.63109,"30","18.148", ,řešeno,Vaňov,Ústecký kraj
14.05035,50.63021,"30","18.013", ,řešeno,Vaňov,Ústecký kraj
14.05297,50.62667,"30","17.572", ,řešeno,Vaňov,Ústecký kraj
14.05398,50.6263,"30","17.49", ,řešeno,Vaňov,Ústecký kraj
14.05684,50.62543,"30","17.263", ,odstraněno,Vaňov,Ústecký kraj
14.05681,50.62546,"30","17.267", ,řešeno,Vaňov,Ústecký kraj
14.05726,50.62533,"30","17.232", ,řešeno,Vaňov,Ústecký kraj
14.05716,50.62539,"30","17.241", ,řešeno,Vaňov,Ústecký kraj
14.05737,50.62532,"30","17.225", ,řešeno,Vaňov,Ústecký kraj
14.05736,50.62529,"30","17.223", ,řešeno,Vaňov,Ústecký kraj
14.05819,50.6251,"30","17.161", ,řešeno,Vaňov,Ústecký kraj
14.05905,50.6248,"30","17.092", ,řešeno,Vaňov,Ústecký kraj
14.06016,50.62456,"30","17.009", ,odstraněno,Vaňov,Ústecký kraj
14.06063,50.62439,"30","16.972", ,řešeno,Vaňov,Ústecký kraj
14.06061,50.62439,"30","16.973", ,řešeno,Vaňov,Ústecký kraj
14.06184,50.62408,"30","16.879", ,řešeno,Vaňov,Ústecký kraj
14.06205,50.62402,"30","16.863", ,řešeno,Vaňov,Ústecký kraj
14.06996,50.62281,"30","16.285", ,řešeno,Vaňov,Ústecký kraj
14.0687,50.62317,"30","16.383", ,odstraněno,Vaňov,Ústecký kraj
14.07393,50.50948,"15","32.353", ,řešeno,Lovosice,Ústecký kraj
13.76113,50.73313,"8","37.704", ,odstraněno,Cínovec,Ústecký kraj
13.96019,50.68533,"30","0", ,řešeno,Český Újezd,Ústecký kraj
13.96659,50.6878,"30","30.347", ,odstraněno,Všebořice,Ústecký kraj
13.24797,50.51272,"7","95.922", ,řešeno,Hora Svatého Šebestiána,Ústecký kraj
13.43866,50.43606,"7","10.324", ,řešeno,Droužkovice,Ústecký kraj
13.43655,50.43866,"7","10.648", ,řešeno,Droužkovice,Ústecký kraj
13.43403,50.44203,"7","11.063", ,řešeno,Droužkovice,Ústecký kraj
13.44206,50.43301,"7","9.865", ,řešeno,Droužkovice,Ústecký kraj
13.72069,50.35771,"7","53.939", ,odstraněno,Březno u Loun,Ústecký kraj
13.77657,50.34906,"7","49.6", ,odstraněno,Louny,Ústecký kraj
13.77698,50.34901,"7","49.57", ,odstraněno,Louny,Ústecký kraj
13.81257,50.34108,"7","46.877", ,odstraněno,Cítoliby,Ústecký kraj
13.77823,50.56344,"13","87.38", ,řešeno,Bílina,Ústecký kraj
13.81259,50.34103,"7","46.875", ,odstraněno,Cítoliby,Ústecký kraj
13.77885,50.56463,"13","87.519", ,řešeno,Chudeřice u Bíliny,Ústecký kraj
13.7788,50.56455,"13","87.509", ,odstraněno,Chudeřice u Bíliny,Ústecký kraj
13.91919,50.29112,"7","37.274", ,odstraněno,Žerotín u Panenského Týnce,Ústecký kraj
14.14085,50.66947,"62","7.722", ,řešeno,Neštědice,Ústecký kraj
14.19893,50.69588,"62","13.472", ,řešeno,Dobkovice,Ústecký kraj
14.04429,50.59618,"30","11.619", ,řešeno,Dolní Zálezly,Ústecký kraj
14.03547,50.59303,"30","10.902", ,řešeno,Dolní Zálezly,Ústecký kraj
14.03297,50.59177,"30","10.676", ,řešeno,Dolní Zálezly,Ústecký kraj
14.0355,50.56889,"30","7.953", ,řešeno,Prackovice nad Labem,Ústecký kraj
14.0352,50.56841,"30","7.896", ,řešeno,Prackovice nad Labem,Ústecký kraj
13.82803,50.62632,"13","96.04", ,řešeno,Teplice,Ústecký kraj
13.71053,50.63831,"27","7.989", ,řešeno,Domaslavice,Ústecký kraj
14.05679,50.53866,"30","3.793", ,řešeno,Malé Žernoseky,Ústecký kraj
13.71136,50.63853,"27","7.925", ,řešeno,Domaslavice,Ústecký kraj
14.0581,50.5364,"30","3.525", ,řešeno,Malé Žernoseky,Ústecký kraj
13.71216,50.63878,"27","7.861", ,řešeno,Domaslavice,Ústecký kraj
13.72884,50.66168,"27","4.741", ,řešeno,Verneřice u Hrobu,Ústecký kraj
13.7632,50.73152,"8","37.472", ,řešeno,Cínovec,Ústecký kraj
13.75914,50.73427,"8","37.895", ,řešeno,Cínovec,Ústecký kraj
13.77135,50.69272,"8","30.994", ,odstraněno,Dubí u Teplic,Ústecký kraj
13.84582,50.62992,"8","21.19", ,řešeno,Prosetice,Ústecký kraj
13.85347,50.62795,"8","20.603", ,řešeno,Bystřany,Ústecký kraj
14.05337,50.53006,"30","2.732", ,řešeno,Malé Žernoseky,Ústecký kraj
13.85305,50.62796,"8","20.633", ,řešeno,Bystřany,Ústecký kraj
14.0531,50.52984,"30","2.701", ,řešeno,Malé Žernoseky,Ústecký kraj
14.05291,50.52963,"30","2.674", ,řešeno,Lhotka nad Labem,Ústecký kraj
14.06044,50.50524,"15","31.057", ,řešeno,Lovosice,Ústecký kraj
13.86893,50.62535,"8","19.399", ,řešeno,Bystřany,Ústecký kraj
13.83992,50.45533,"15","12.925", ,řešeno,Všechlapy u Libčevsi,Ústecký kraj
13.79008,50.46387,"15","9.026", ,řešeno,Kozly u Loun,Ústecký kraj
13.83243,50.45479,"15","12.384", ,řešeno,Libčeves,Ústecký kraj
13.78999,50.46387,"15","9.019", ,řešeno,Kozly u Loun,Ústecký kraj
14.08204,50.50965,"15","32.929", ,řešeno,Lovosice,Ústecký kraj
13.78927,50.46402,"15","8.966", ,řešeno,Kozly u Loun,Ústecký kraj
